Site Timezone,5.5,Elevation,405,Is Offshore,0,WRF Region,1,,,,
Longitude,76.921875,,,,,,,,,,
Latitude,20.42926025,,,,,,,,,,
Year,Month,Day,Hour,Minute,temperature at 100m (C),wind direction at 100m (deg),wind speed at 100m (m/s),air pressure at 100m (Pa),wind speed at 80m (m/s),temperature at 80m (C),wind direction at 80m (deg)
2014,1,15,4,30,21.23,163.11,9.45,95830,8.09,20.34,162.84
2014,1,15,5,30,18.5,178.37,3.69,95870,2.01,17.77,187.14
2014,1,15,6,30,17.3,306.04,2.14,95910,2.67,17.11,314.5
2014,1,15,7,30,17.5,27.64,0.29,95940,0.88,17.24,12.48
2014,1,15,8,30,18.08,119.56,1.36,96020,1.24,18.3,106.93
2014,1,15,9,30,23.03,185.67,3.94,96050,3.83,23.26,185.72
2014,1,15,10,30,24.9,197.07,5.55,96050,5.48,25.14,197.12
2014,1,15,11,30,25.61,215.63,3.39,96030,3.36,25.85,215.86
2014,1,15,12,30,26.68,215.64,2.97,96010,2.94,26.92,215.72
2014,1,15,13,30,27.28,218.98,2.85,95940,2.81,27.52,219
2014,1,15,14,30,27.66,223.49,3.07,95880,3.03,27.89,223.52
2014,1,15,15,30,27.75,213.27,3.18,95840,3.14,27.97,213.19
2014,1,15,16,30,27.64,210.1,3.32,95820,3.28,27.84,209.86
2014,1,15,17,30,27.43,201.97,4.3,95820,4.29,27.6,201.33
2014,1,15,18,30,27.26,188.67,5.42,95850,5.49,27.41,187.72
2014,1,15,19,30,26.97,177.64,6.42,95860,6.27,26.98,177.59
2014,1,15,20,30,24.76,241.45,3.56,95930,3.36,24.58,242.61
2014,1,15,21,30,24.08,281.67,3.53,95960,3.6,23.91,270.07
2014,1,15,22,30,24.48,338.69,3.34,96000,3.28,24.28,323.78
2014,1,15,23,30,23.56,305.55,3.32,96010,3.65,23.5,297.51
2014,1,16,0,30,22.84,326.71,3.54,96050,3.31,22.82,313.63
2014,1,16,1,30,21.92,333.8,2.56,96050,2.32,21.87,311.81
2014,1,16,2,30,21.96,12.31,3.41,96000,2.66,21.79,359.97
2014,1,16,3,30,22.25,106.44,3.01,95910,2.99,22.31,113.87
2014,1,16,4,30,22.84,116.86,3.08,95900,3.14,22.61,125.05
2014,1,16,5,30,21.27,69.33,1.87,95920,1.64,20.95,76.5
2014,1,16,6,30,18.72,51.09,1.82,95950,1.64,18.44,50.98
2014,1,16,7,30,18.76,98.83,1.64,95990,1.33,18.58,101.51
2014,1,16,8,30,19.62,123.27,0.93,96070,0.76,19.84,117.89
2014,1,16,9,30,22.57,99.91,1.48,96100,1.45,22.8,97.22
2014,1,16,10,30,25.26,181.75,5.35,96110,5.28,25.5,181.74
2014,1,16,11,30,26.26,171.13,1.04,96070,0.96,26.5,171.18
2014,1,16,12,30,27.2,194.77,3.15,96050,3.11,27.44,194.88
2014,1,16,13,30,27.61,198.53,4.19,95990,4.15,27.85,198.58
2014,1,16,14,30,27.85,202.97,4.37,95890,4.33,28.08,203
2014,1,16,15,30,27.93,202.75,4.25,95840,4.2,28.15,202.83
2014,1,16,16,30,27.83,198.43,4.58,95830,4.51,28.03,198.48
2014,1,16,17,30,27.69,201.24,4.55,95830,4.45,27.85,201.2
2014,1,16,18,30,27.45,181.21,4.14,95860,4.08,27.53,179.29
2014,1,16,19,30,27.36,162.92,5.74,95860,5.78,27.47,162.2
2014,1,16,20,30,27.06,157.98,7.12,95880,7.24,27.03,157.38
2014,1,16,21,30,27.03,148.1,6.12,95870,6.32,27.12,147.51
2014,1,16,22,30,26.96,158.62,6.84,95880,6.83,26.96,158.9
2014,1,16,23,30,26.76,155.53,7.49,95860,7.62,26.72,155.13
2014,1,17,0,30,25.63,156.67,9.61,95870,9.43,25.58,157.14
2014,1,17,1,30,24.29,160.51,10.26,95860,9.86,24.4,161.35
2014,1,17,2,30,23.36,156.7,11.94,95810,10.75,22.81,156.62
2014,1,17,3,30,22.15,156.14,11.19,95760,10.15,21.59,154.77
2014,1,17,4,30,20.18,163.42,9.07,95750,7.46,19.51,163.28
2014,1,17,5,30,17.99,182.22,4.04,95810,2.63,17.72,190.55
2014,1,17,6,30,18.32,175.6,8.44,95810,6.82,17.76,172.64
2014,1,17,7,30,19.56,200.67,9.8,95860,8.26,19.18,199.93
2014,1,17,8,30,21.66,204.82,9.57,95950,9.08,21.89,204.91
2014,1,17,9,30,23.67,201.23,11.01,95960,10.73,23.92,201.25
2014,1,17,10,30,24.91,197.69,10.02,95980,9.84,25.16,197.71
2014,1,17,11,30,26.11,190.78,8.4,95930,8.29,26.36,190.82
2014,1,17,12,30,26.84,188.76,7.95,95880,7.85,27.09,188.76
2014,1,17,13,30,27.39,190.53,7.7,95850,7.6,27.64,190.49
2014,1,17,14,30,27.71,184.82,6.78,95760,6.69,27.95,184.76
2014,1,17,15,30,24.83,166.11,12.28,95750,11.89,24.79,165.15
2014,1,17,16,30,26.07,122.66,2.78,95660,2.77,26.28,121.06
2014,1,17,17,30,24.95,256.39,7.1,95710,6.84,25.16,256.78
2014,1,17,18,30,24.03,279.33,0.92,95690,1.01,23.92,307.01
2014,1,17,19,30,24.29,153.6,2.17,95670,2.32,24.2,140.46
2014,1,17,20,30,24.5,144.73,6.65,95680,6.59,24.55,141.57
2014,1,17,21,30,21.67,177.81,3.61,95770,3.56,21.54,175.65
2014,1,17,22,30,21.61,268.25,6.12,95840,6.09,21.48,271.91
2014,1,17,23,30,18.4,287.23,5.92,95870,5.4,18.26,282.5
2014,1,18,0,30,21.3,327.97,0.83,95880,0.73,21.36,345.32
2014,1,18,1,30,21.82,251.35,2.52,95870,2.21,21.96,244.01
2014,1,18,2,30,18.12,306.27,4.02,95860,3.19,18.02,301.21
2014,1,18,3,30,17.41,345.68,0.76,95840,0.32,17.47,71.38
2014,1,18,4,30,16.92,313.97,5.02,95850,4.47,17.04,315.22
2014,1,18,5,30,16.49,278.13,5.42,95900,4.75,16.49,273.9
2014,1,18,6,30,16.72,268.28,4.48,95930,4.23,16.68,257.51
2014,1,18,7,30,16.67,255.56,3.75,96020,3.85,16.7,243.97
2014,1,18,8,30,16.65,263.27,3.64,96130,3.77,16.7,252.18
2014,1,18,9,30,17.08,266.15,2.93,96180,2.89,17.3,264.87
2014,1,18,10,30,17.38,275.16,3.08,96230,3.02,17.59,275.11
2014,1,18,11,30,18.57,343.1,2.91,96230,2.87,18.77,343.14
2014,1,18,12,30,20.09,4.29,3.5,96200,3.48,20.33,4.3
2014,1,18,13,30,21.33,1.76,2.99,96130,2.97,21.57,1.81
2014,1,18,14,30,22.15,11.86,2.08,96060,2.07,22.38,12.05
2014,1,18,15,30,22.58,356.98,1.49,95980,1.48,22.81,357.26
2014,1,18,16,30,22.73,350.78,1.37,95980,1.35,22.93,351
2014,1,18,17,30,22.71,27.79,0.98,96010,0.95,22.89,29.79
2014,1,18,18,30,22.43,0.26,1.62,96070,1.47,22.55,359.7
2014,1,18,19,30,22.07,353.86,4.51,96080,4.13,22.03,354.74
2014,1,18,20,30,20.45,352.75,5,96120,4.34,20.29,351.55
2014,1,18,21,30,19.54,355.12,4.95,96120,4.01,19.37,350.8
2014,1,18,22,30,19.04,4.95,5.85,96140,4.62,18.69,359.84
2014,1,18,23,30,18.78,6.26,5,96120,3.9,18.4,2.07
2014,1,19,0,30,18.12,5.74,3.6,96150,2.6,17.77,356.68
2014,1,19,1,30,17.79,71.74,2.63,96190,1.98,17.71,71.92
2014,1,19,2,30,19.49,78.2,5.16,96190,4.99,19.41,84.27
2014,1,19,3,30,19.1,65.11,5.46,96130,4.89,18.92,69.56
2014,1,19,4,30,17.86,62.2,5.26,96170,4.51,17.83,63.83
2014,1,19,5,30,17.55,80.78,5.83,96190,5.33,17.39,83.8
2014,1,19,6,30,17.31,79.65,7.93,96260,7.3,17.21,80.01
2014,1,19,7,30,16.61,81.76,7.66,96300,6.84,16.57,81.75
2014,1,19,8,30,15.85,76.97,3.57,96390,2.65,15.79,71.72
2014,1,19,9,30,18.07,72.06,3.15,96450,3.07,18.31,71.31
2014,1,19,10,30,19.98,79.55,4.41,96420,4.36,20.22,79.22
2014,1,19,11,30,23.18,102.31,3.68,96360,3.63,23.42,101.59
2014,1,19,12,30,24.55,112.04,3.25,96320,3.21,24.79,111.47
2014,1,19,13,30,25.6,114.78,2.32,96270,2.29,25.84,113.9
2014,1,19,14,30,26.1,139.23,2.28,96140,2.24,26.32,138.6
2014,1,19,15,30,26.2,119.7,1.58,96070,1.55,26.39,118.3
2014,1,19,16,30,26.15,76.18,1.49,96060,1.48,26.32,72.06
2014,1,19,17,30,25.67,53.62,4.58,96070,4.29,25.8,51.91
2014,1,19,18,30,25.14,74.76,2.75,96110,2.42,25.11,71.52
2014,1,19,19,30,24.28,52.01,4.8,96130,4.12,24.32,51.78
2014,1,19,20,30,22.59,49.78,5.92,96180,5.27,22.6,48.98
2014,1,19,21,30,21.73,67.67,6.51,96190,5.54,21.65,68.52
2014,1,19,22,30,22.15,78.75,8.02,96180,7.37,21.89,76.73
2014,1,19,23,30,21.45,84.82,7.08,96170,6.39,21.33,84.39
2014,1,20,0,30,20.57,88.77,7.11,96200,6.43,20.47,89.43
2014,1,20,1,30,18.16,110.35,11.16,96200,10.15,17.95,112.13
2014,1,20,2,30,17.66,113.95,11.11,96120,9.99,17.4,115.01
2014,1,20,3,30,17.01,112.21,10.01,96080,8.82,16.75,112.1
2014,1,20,4,30,16.13,107.42,8.02,96100,6.9,15.9,105.14
2014,1,20,5,30,15.49,101.5,7.3,96130,6.33,15.28,98.25
2014,1,20,6,30,15.48,109.82,9.7,96180,8.59,15.2,109.87
2014,1,20,7,30,15.58,114.51,8.13,96180,6.97,15.3,113.73
2014,1,20,8,30,17.32,102.65,5.31,96270,5.18,17.55,102.03
2014,1,20,9,30,20.37,122.75,3.65,96330,3.59,20.6,122.19
2014,1,20,10,30,23.31,154.28,3.23,96330,3.18,23.55,153.81
2014,1,20,11,30,25.43,167.45,5.87,96280,5.8,25.68,167.46
2014,1,20,12,30,26.37,168.88,5.66,96210,5.6,26.61,168.86
2014,1,20,13,30,27.01,167.05,4.37,96210,4.33,27.26,167.07
2014,1,20,14,30,27.38,172.46,3.57,96100,3.53,27.61,172.47
2014,1,20,15,30,27.59,166.68,3.12,96060,3.08,27.81,166.62
2014,1,20,16,30,27.51,157.64,3.54,96030,3.5,27.7,157.63
2014,1,20,17,30,27.32,152.77,4.5,96050,4.44,27.5,152.87
2014,1,20,18,30,27.17,140.9,5.73,96070,5.67,27.3,141.06
2014,1,20,19,30,26.86,132.36,8.32,96100,8.34,26.95,133.05
2014,1,20,20,30,26.49,134.86,8.96,96120,8.93,26.54,135.5
2014,1,20,21,30,26.08,139.41,10.08,96150,9.9,26.05,139.44
2014,1,20,22,30,25.61,141.89,11.02,96190,10.52,25.49,142.89
2014,1,20,23,30,25.27,141.25,11.45,96230,10.95,25.09,142.25
2014,1,21,0,30,25.45,135.91,11.55,96260,11.55,25.3,136.31
2014,1,21,1,30,25.27,142.75,10.91,96250,11.07,25.15,142.48
2014,1,21,2,30,25.2,142.51,10.48,96210,10.47,25.18,142.71
2014,1,21,3,30,25.25,142.9,10.31,96140,10.19,25.25,143.92
2014,1,21,4,30,22.35,124.57,12.29,96120,11.49,21.77,128.09
2014,1,21,5,30,21.97,128.59,12.15,96110,11.24,21.51,130.8
2014,1,21,6,30,21.22,132.69,11.98,96120,11.08,20.85,134.36
2014,1,21,7,30,21.14,137.93,11.22,96160,10.11,20.5,138.35
2014,1,21,8,30,20.12,145.18,8.67,96230,7.49,19.81,145.16
2014,1,21,9,30,21.29,160.11,6.4,96250,6.1,21.54,159.72
2014,1,21,10,30,23.39,163.39,5.64,96290,5.55,23.63,163.27
2014,1,21,11,30,25.34,145.8,4.65,96290,4.59,25.57,146.01
2014,1,21,12,30,25.7,147.67,4.48,96250,4.43,25.92,147.8
2014,1,21,13,30,26.02,138.1,4.62,96210,4.57,26.24,138.05
2014,1,21,14,30,26.3,140.42,4.6,96130,4.55,26.53,140.39
2014,1,21,15,30,26.43,146.12,3.46,96080,3.41,26.64,146.05
2014,1,21,16,30,26.41,158.76,3,95990,2.96,26.61,158.66
2014,1,21,17,30,26.2,168.94,3.2,95990,3.15,26.36,168.74
2014,1,21,18,30,25.83,172.57,3.3,95990,3.26,25.92,171.78
2014,1,21,19,30,25.43,157.46,5.23,96000,5.23,25.5,157.61
2014,1,21,20,30,25.4,151.43,5.33,96030,5.39,25.48,152.29
2014,1,21,21,30,25.33,144.13,4.79,96040,4.91,25.41,144.41
2014,1,21,22,30,25.3,140.1,3.97,96080,4.08,25.43,139.97
2014,1,21,23,30,25.25,139.49,3.16,96090,3.33,25.36,138.78
2014,1,22,0,30,24.87,117.78,3.86,96120,4.07,24.91,119.84
2014,1,22,1,30,24.45,123.56,6.5,96110,6.74,24.43,125.12
2014,1,22,2,30,22.45,157.03,12.93,96070,12.12,22.18,157.32
2014,1,22,3,30,22.44,164.75,12.78,96040,11.95,22.12,163.56
2014,1,22,4,30,21.44,173.91,12.46,95980,11.52,21.08,173.32
2014,1,22,5,30,20.79,181.73,12.08,96000,11.11,20.36,180.76
2014,1,22,6,30,20.52,185.71,11.49,96000,10.55,20.08,184.35
2014,1,22,7,30,19.64,189.34,9.63,96040,8.36,19.25,188.52
2014,1,22,8,30,20.52,198.9,6.07,96110,5.73,20.74,199.38
2014,1,22,9,30,22.21,200.5,5.08,96140,4.96,22.45,200.78
2014,1,22,10,30,23.94,187.99,5.44,96120,5.36,24.18,188.12
2014,1,22,11,30,24.99,174.9,5.43,96060,5.38,25.23,174.88
2014,1,22,12,30,25.72,178.12,5,96070,4.95,25.97,178.1
2014,1,22,13,30,26.26,183.87,4.5,96050,4.46,26.5,183.86
2014,1,22,14,30,26.6,185.18,4.23,96020,4.19,26.83,185.19
2014,1,22,15,30,26.76,187.84,3.59,95970,3.56,26.98,187.9
2014,1,22,16,30,26.66,192.6,3.67,95930,3.63,26.87,192.65
2014,1,22,17,30,26.39,188.87,4.01,95890,3.92,26.56,188.53
2014,1,22,18,30,26.17,178.43,3.93,95920,3.92,26.3,177.7
2014,1,22,19,30,25.87,188.19,2.97,95960,3.07,25.94,186.08
2014,1,22,20,30,25.76,175.69,2.83,96020,2.91,25.86,174.94
2014,1,22,21,30,25.16,159.45,6.58,96020,6.54,25.17,159.55
2014,1,22,22,30,25.43,152.85,5.29,96040,5.59,25.42,152.88
2014,1,22,23,30,25.33,149.51,4.87,96030,5.16,25.34,149.47
2014,1,23,0,30,25.25,136.02,5.47,96050,5.75,25.3,137.38
2014,1,23,1,30,20.05,125.48,5.93,96080,4.87,19.85,124.85
2014,1,23,2,30,18.9,150.34,4.08,96060,3.09,18.78,159.26
2014,1,23,3,30,19.63,137.76,8.23,95990,6.83,19.09,140.79
2014,1,23,4,30,19.92,141.22,8.95,95970,7.64,19.34,142.57
2014,1,23,5,30,17.37,108.13,1.64,96010,1.15,17.09,64.68
2014,1,23,6,30,16.65,54.54,1.56,96040,1.9,16.35,36.81
2014,1,23,7,30,16.67,88.7,1.87,96070,1.96,16.31,78.55
2014,1,23,8,30,17.59,136.45,1,96160,0.96,17.8,135.36
2014,1,23,9,30,20.54,154.52,1.07,96190,1.01,20.77,154.09
2014,1,23,10,30,22.85,105.65,1.13,96190,1.09,23.07,103.13
2014,1,23,11,30,23.87,114.03,3.28,96160,3.25,24.11,113.55
2014,1,23,12,30,25.04,113.84,3.72,96130,3.69,25.29,113.44
2014,1,23,13,30,25.84,117.69,4.08,96060,4.04,26.08,117.36
2014,1,23,14,30,26.28,116.38,4.5,95980,4.46,26.51,116.18
2014,1,23,15,30,26.4,127.07,5.19,95880,5.14,26.62,127.02
2014,1,23,16,30,25.81,129.05,5.91,95840,5.85,26.02,128.87
2014,1,23,17,30,25.23,130.81,6.17,95830,5.97,25.4,130.27
2014,1,23,18,30,24.77,130.61,7.32,95850,6.84,24.86,130.2
2014,1,23,19,30,24.58,124.43,7.39,95870,7.17,24.65,124.23
2014,1,23,20,30,24,125.02,7.36,95950,7.11,24,126.02
2014,1,23,21,30,23.97,124.05,7.64,95930,7.52,23.96,123.78
2014,1,23,22,30,23.63,121.32,7.49,95930,7.45,23.57,120.87
2014,1,23,23,30,23.68,128.28,7.16,95950,7.04,23.53,128.28
2014,1,24,0,30,23.47,125.8,7.39,95960,7.21,23.33,126.98
2014,1,24,1,30,22.06,114.31,9.65,95950,9.13,21.89,117.23
2014,1,24,2,30,21.18,120.92,7.47,95940,6.66,20.82,124.68
2014,1,24,3,30,20.73,131.86,6.57,95900,5.62,20.29,135.73
2014,1,24,4,30,18.74,146.88,2.35,95900,1.21,18.41,155.54
2014,1,24,5,30,17.97,81.68,0.98,95930,1.02,17.69,20.89
2014,1,24,6,30,17.65,358.47,0.64,95940,1.2,17.43,345.25
2014,1,24,7,30,18.05,6.16,0.55,95980,0.94,17.88,355.28
2014,1,24,8,30,18.43,77.03,1.09,96060,1.03,18.22,59.16
2014,1,24,9,30,20.96,101.7,1.66,96120,1.61,21.18,99.75
2014,1,24,10,30,23.32,113.45,2.8,96100,2.76,23.56,112.78
2014,1,24,11,30,25.06,110.87,2.96,96010,2.94,25.3,110.37
2014,1,24,12,30,25.91,99.47,2.85,96020,2.83,26.15,98.89
2014,1,24,13,30,26.49,95.99,3.16,95980,3.14,26.73,95.38
2014,1,24,14,30,26.77,96.13,3.6,95930,3.59,27.01,95.55
2014,1,24,15,30,26.84,104.87,3.79,95850,3.77,27.06,104.3
2014,1,24,16,30,26.73,99.92,3.67,95830,3.64,26.94,99.32
2014,1,24,17,30,26.43,92.45,5.29,95820,5.28,26.61,92.1
2014,1,24,18,30,26.02,105.94,6.93,95850,6.95,26.13,106.56
2014,1,24,19,30,25.7,110.72,6.89,95880,6.86,25.72,110.94
2014,1,24,20,30,24.82,99.38,6.79,95900,6.5,24.65,99.53
2014,1,24,21,30,24.6,99.06,7.32,95890,7.12,24.55,100.51
2014,1,24,22,30,24.35,108.3,7.66,95880,7.39,24.25,109.35
2014,1,24,23,30,24.05,110.91,8.66,95880,8.17,23.92,112.55
2014,1,25,0,30,23.67,111.32,8.57,95880,7.98,23.48,114.44
2014,1,25,1,30,20.71,87.79,8.16,95990,7.58,20.57,91.42
2014,1,25,2,30,20.22,92.88,7.38,95930,6.99,20.19,97.36
2014,1,25,3,30,19.83,98.74,7.43,95890,7.08,19.8,102.74
2014,1,25,4,30,19.53,104.8,7.24,95880,6.63,19.4,106.45
2014,1,25,5,30,17.89,80.4,4.5,95970,3.64,17.5,75.09
2014,1,25,6,30,17.61,93.56,5.43,96040,4.4,17.29,93.56
2014,1,25,7,30,18.04,104.32,6.79,96040,5.99,17.81,108.06
2014,1,25,8,30,18.85,89.16,4.72,96140,4.53,19.07,88.43
2014,1,25,9,30,20.94,93.03,6.44,96170,6.32,21.18,92.78
2014,1,25,10,30,22.83,103.37,6.85,96160,6.76,23.07,103.23
2014,1,25,11,30,23.81,97.71,5.43,96100,5.37,24.06,97.42
2014,1,25,12,30,25.29,109.6,5.03,96090,4.98,25.54,109.44
2014,1,25,13,30,26.19,118.16,3.52,96050,3.49,26.44,117.93
2014,1,25,14,30,26.62,101,2.65,95970,2.63,26.86,100.64
2014,1,25,15,30,26.74,87.34,2.74,95900,2.72,26.96,86.99
2014,1,25,16,30,26.64,83.44,3.06,95890,3.03,26.84,83.37
2014,1,25,17,30,26.43,67.43,4.02,95900,3.95,26.59,67.24
2014,1,25,18,30,25.79,59.34,3.97,95910,3.62,25.77,61.88
2014,1,25,19,30,25.12,60.37,4.02,95920,3.48,24.96,68.54
2014,1,25,20,30,24.97,72.64,4.49,95960,4.23,24.9,79.8
2014,1,25,21,30,24.79,85.91,4.74,95970,4.57,24.85,91
2014,1,25,22,30,24.33,92.01,5.13,96020,4.9,24.36,94.26
2014,1,25,23,30,23.37,76.09,5.33,96050,4.96,23.35,79.21
2014,1,26,0,30,20.93,66.33,5.47,96010,4.67,20.94,68.42
2014,1,26,1,30,20.47,77.6,7.44,96020,6.52,20.34,79.98
2014,1,26,2,30,20.36,84.17,8.92,95980,8.09,20.08,88.1
2014,1,26,3,30,20.64,90.77,9.57,95950,9.01,20.29,96.11
2014,1,26,4,30,20.84,96.49,10.02,95970,9.61,20.64,100.71
2014,1,26,5,30,20.53,100.36,9.69,96000,9.35,20.37,104.41
2014,1,26,6,30,20.03,102.35,9.44,96060,8.99,19.9,105.54
2014,1,26,7,30,19.31,104.18,9.32,96110,8.52,18.98,106.67
2014,1,26,8,30,19.18,92.77,5.49,96180,5.27,19.4,92.13
2014,1,26,9,30,21.09,93.15,6.24,96200,6.12,21.33,92.8
2014,1,26,10,30,22.86,98.97,5.97,96210,5.9,23.1,98.78
2014,1,26,11,30,24.37,85.42,5.09,96160,5.04,24.61,85.19
2014,1,26,12,30,25.42,78.98,3.97,96130,3.95,25.67,78.73
2014,1,26,13,30,26.03,69.84,3.01,96100,3,26.27,69.66
2014,1,26,14,30,26.9,53.53,2.92,95980,2.91,27.14,53.34
2014,1,26,15,30,26.99,46.77,2.96,95930,2.94,27.21,46.72
2014,1,26,16,30,26.84,41.04,3.33,95890,3.31,27.05,40.91
2014,1,26,17,30,26.6,34.6,3.3,95910,3.29,26.78,34.48
2014,1,26,18,30,26.29,54.05,3.66,95930,3.57,26.37,55.35
2014,1,26,19,30,25.99,71.83,4.34,95950,4.21,25.99,74.59
2014,1,26,20,30,24.63,46.99,3.48,96010,3.2,24.52,46.17
2014,1,26,21,30,25.01,54.6,5.44,96060,4.89,24.97,57.09
2014,1,26,22,30,23.82,32.1,6.27,96110,5.51,23.76,33.41
2014,1,26,23,30,22.11,63.8,5.21,96120,4.27,21.99,62.9
2014,1,27,0,30,21.98,67.56,7.49,96150,6.63,21.81,71.62
2014,1,27,1,30,21.66,71.32,8.3,96130,7.67,21.52,74.87
2014,1,27,2,30,21.62,77.42,8.44,96070,7.87,21.49,81.14
2014,1,27,3,30,21.59,81.15,7.82,96060,7.36,21.51,85.83
2014,1,27,4,30,21.2,81.68,7.85,96060,7.45,21.18,86.69
2014,1,27,5,30,20.71,83.81,7.86,96070,7.46,20.7,88.2
2014,1,27,6,30,20.41,93.3,8.3,96090,8,20.37,97.73
2014,1,27,7,30,20.26,95.39,8.08,96130,7.76,20.15,100.37
2014,1,27,8,30,20.31,98.56,5.1,96250,4.95,20.52,98.65
2014,1,27,9,30,21.86,84.9,5.59,96270,5.52,22.09,84.96
2014,1,27,10,30,23.44,72.27,4.99,96270,4.95,23.68,72.26
2014,1,27,11,30,23.95,51.33,3.44,96190,3.42,24.2,51.06
2014,1,27,12,30,24.98,37.17,3.7,96190,3.68,25.23,37.04
2014,1,27,13,30,25.7,33.55,3.17,96160,3.15,25.94,33.41
2014,1,27,14,30,27.08,42.14,3.75,95970,3.72,27.32,42.02
2014,1,27,15,30,27.18,35.97,4.02,95920,3.98,27.4,35.87
2014,1,27,16,30,27.05,31.98,3.46,95920,3.43,27.26,31.89
2014,1,27,17,30,26.87,28.09,3.45,95950,3.41,27.05,27.99
2014,1,27,18,30,26.61,33.44,3.48,95950,3.31,26.68,34.11
2014,1,27,19,30,24.35,347.35,4.89,95970,4.18,24.37,343.06
2014,1,27,20,30,23.48,19.07,7.77,96040,7.18,23.35,15.99
2014,1,27,21,30,22.26,54.36,5.16,96090,4.53,22.29,52.42
2014,1,27,22,30,21.39,68.61,6.32,96120,5.67,21.43,71.91
2014,1,27,23,30,20.51,55.83,6.58,96130,5.78,20.49,58.25
2014,1,28,0,30,19.82,68.11,4.59,96140,3.82,19.77,66.03
2014,1,28,1,30,19.34,86.59,3.88,96130,3.11,19.29,92.56
2014,1,28,2,30,19.12,83.73,4.48,96080,3.89,19.04,91.29
2014,1,28,3,30,18.98,81.55,5.13,96060,4.55,18.88,88.5
2014,1,28,4,30,19.01,77.14,5.33,96050,4.8,18.93,83.3
2014,1,28,5,30,18.76,77.76,5.6,96050,5.09,18.68,83.25
2014,1,28,6,30,18.53,79.92,5.92,96050,5.43,18.45,85.49
2014,1,28,7,30,18.2,78.03,6.21,96090,5.8,18.15,83.29
2014,1,28,8,30,18.11,75.27,5.13,96180,4.57,18.32,76.71
2014,1,28,9,30,19.79,70.08,5.72,96210,5.61,20.02,69.86
2014,1,28,10,30,21.54,72.75,5.71,96210,5.64,21.78,72.48
2014,1,28,11,30,22.86,56.23,4.09,96220,4.07,23.1,56.02
2014,1,28,12,30,24.17,52.13,3.76,96200,3.74,24.42,51.9
2014,1,28,13,30,24.97,45.48,3.07,96120,3.06,25.21,45.34
2014,1,28,14,30,26.52,48.83,3.33,95980,3.31,26.75,48.71
2014,1,28,15,30,26.6,46.56,3.52,95910,3.5,26.82,46.46
2014,1,28,16,30,26.47,47.85,3.29,95870,3.26,26.67,47.75
2014,1,28,17,30,26.24,39.31,3.34,95880,3.32,26.41,39.26
2014,1,28,18,30,25.92,42.37,3.14,95880,3.05,25.99,43.43
2014,1,28,19,30,25.58,53.62,2.7,95890,2.56,25.58,56.85
2014,1,28,20,30,25.42,60.73,1.93,95910,1.85,25.45,66.21
2014,1,28,21,30,22.63,321.32,2.89,95940,2.68,22.63,311.93
2014,1,28,22,30,21.3,326.35,1.89,95940,1.81,21.4,307.9
2014,1,28,23,30,21.45,71.54,2.65,95960,1.57,21.13,74.39
2014,1,29,0,30,21.62,83.65,4.5,95980,3.63,21.56,86.13
2014,1,29,1,30,20.98,85.06,4.78,95980,4.1,20.91,85.84
2014,1,29,2,30,20.15,89.03,4.61,95960,3.92,19.99,89.27
2014,1,29,3,30,19.1,92.52,4.81,95950,3.97,18.86,93.23
2014,1,29,4,30,19.12,96.03,6.79,95960,6.14,18.83,99.52
2014,1,29,5,30,19.54,98.32,8.06,95980,7.77,19.39,101.27
2014,1,29,6,30,19.68,99.39,8.09,95980,7.87,19.54,102.29
2014,1,29,7,30,19.63,101.56,8.08,96000,7.66,19.4,105.2
2014,1,29,8,30,18.73,103.67,4.28,96100,3.03,18.63,99.6
2014,1,29,9,30,21.12,78.95,3.48,96130,3.42,21.35,77.91
2014,1,29,10,30,22.86,86.31,4.55,96140,4.5,23.09,86.04
2014,1,29,11,30,23.56,98.79,3.46,96150,3.44,23.8,98.35
2014,1,29,12,30,24.57,103.54,2.32,96100,2.3,24.81,102.82
2014,1,29,13,30,25.24,87.82,1.8,96050,1.8,25.48,86.91
2014,1,29,14,30,26.71,57.63,2.1,95950,2.1,26.94,57.38
2014,1,29,15,30,26.81,45.77,1.78,95880,1.78,27.03,45.45
2014,1,29,16,30,26.69,38.55,2.14,95870,2.15,26.89,38.28
2014,1,29,17,30,26.45,36.05,3.21,95890,3.23,26.62,36
2014,1,29,18,30,26.14,50.19,4.11,95910,4.08,26.22,51.04
2014,1,29,19,30,26,54.7,3.85,95910,3.86,26.09,55.86
2014,1,29,20,30,25.78,62.55,3.54,95920,3.56,25.81,64.9
2014,1,29,21,30,25.59,73.26,3.81,95940,3.92,25.62,76.01
2014,1,29,22,30,22.98,29.49,4.85,95970,4.39,22.82,30.83
2014,1,29,23,30,21.88,68.06,7.69,96000,6.52,21.67,70.87
2014,1,30,0,30,22.19,73.93,8.92,96030,8.05,21.9,77.2
2014,1,30,1,30,21.8,82.66,8.88,96050,8.33,21.68,85.99
2014,1,30,2,30,21.87,88.34,9.12,96000,8.63,21.7,92.28
2014,1,30,3,30,21.51,86.37,9.53,95980,9.13,21.29,90.7
2014,1,30,4,30,21.19,83.01,8.78,95980,8.44,21.01,87.6
2014,1,30,5,30,20.77,81.16,8.37,95990,7.88,20.57,85.49
2014,1,30,6,30,19.47,80.28,7.25,96000,6.79,19.31,84.61
2014,1,30,7,30,19.84,93.79,8.36,96040,8.12,19.73,98.01
